id,content_id,type,likes,engagement_date,campaign_id,product_id,views,clicks
3148,33,Social Media,116,2023-11-16,3,18,4462,410
1294,15,Newsletter,62,2024-06-25,13,10,4464,1044
3369,39,Blog,89,2024-03-30,17,19,4464,874
4476,29,Social Media,86,2023-11-12,20,9,4466,654
4602,38,Blog,212,2023-09-13,17,19,4466,886
3301,45,Blog,123,2024-06-25,15,6,4472,815
4436,7,Newsletter,1,2025-04-18,8,13,447,33
1227,39,Newsletter,1,2025-01-04,16,16,447,37
3219,12,Video,252,2024-04-13,11,20,4476,1178
1808,24,Social Media,148,2024-05-16,19,7,4480,1057
386,22,Blog,0,2025-12-10,16,18,448,21
2397,14,Newsletter,152,2023-04-02,8,6,4483,706
1484,44,Blog,2,2024-09-17,20,17,448,51
3127,6,Social Media,0,2025-11-18,12,12,448,6
4038,19,Blog,10,2024-09-28,20,5,448,64
365,15,Blog,0,2025-10-09,14,17,448,9
4166,19,Social Media,0,2025-08-08,7,11,449,10
2835,34,Social Media,60,2024-06-14,6,15,4491,417
2286,20,Blog,6,2024-07-29,18,20,449,29
3185,5,Video,5,2025-02-16,15,11,449,43
203,13,Social Media,306,2023-01-04,1,18,4496,1368
3152,48,Social Media,13,2024-10-02,20,20,449,67
4388,35,Video,0,2025-12-16,9,1,45,0
3179,31,Blog,28,2024-07-01,8,15,4501,346
4463,25,Newsletter,28,2024-08-16,9,10,4503,269
3210,32,Video,348,2023-05-11,18,4,4504,1505
1760,45,Blog,218,2024-05-11,10,6,4504,803
1588,40,Video,315,2024-04-03,2,12,4510,1157
2396,22,Video,209,2023-12-31,15,3,4510,705
2711,18,Blog,106,2023-09-21,20,19,4511,652
3672,35,Social Media,270,2023-07-01,7,4,4511,866
220,24,Newsletter,53,2024-01-16,11,4,4512,432
629,49,Social Media,32,2024-08-07,12,5,4513,243
1086,4,Blog,50,2024-05-05,9,19,4515,331
2468,39,Video,118,2024-07-20,12,2,4517,961
373,45,Social Media,241,2024-06-26,3,17,4519,1024
1100,37,Social Media,0,2025-11-09,6,3,452,11
718,41,Social Media,96,2024-06-28,7,8,4521,931
1497,9,Newsletter,0,2025-11-21,1,8,452,21
2542,26,Social Media,162,2023-04-16,2,9,4522,467
3618,45,Social Media,2,2025-03-10,16,4,452,27
3565,3,Video,3,2025-02-07,7,7,452,35
1928,13,Video,2,2025-06-14,5,17,452,39
3528,43,Social Media,97,2023-11-07,20,20,4524,877
1195,29,Video,135,2023-09-14,20,7,4527,787
4148,12,Newsletter,266,2024-05-10,19,14,4528,1112
2827,3,Video,67,2024-02-10,11,17,4528,538
350,9,Newsletter,296,2023-09-11,12,20,4529,1221
2172,36,Newsletter,45,2024-03-27,13,15,4529,577
2180,19,Social Media,255,2023-08-27,18,8,4529,699
4235,41,Newsletter,55,2023-12-22,3,13,4530,410
2217,47,Video,0,2025-10-16,13,12,453,11
2431,48,Video,114,2024-02-11,16,9,4531,534
2242,9,Blog,40,2024-07-29,4,12,4533,817
3203,47,Video,0,2025-11-02,19,11,453,4
2966,19,Blog,566,2023-05-22,14,11,4537,1711
1355,15,Blog,90,2024-05-07,20,11,4537,495
945,13,Video,131,2024-07-06,12,5,4537,841
4223,19,Newsletter,367,2023-09-23,19,14,4538,1163
2761,41,Social Media,147,2024-04-25,8,2,4542,1110
416,25,Newsletter,157,2023-11-27,5,19,4543,1195
1813,12,Blog,200,2024-02-09,12,14,4543,1407
844,11,Blog,320,2023-03-07,16,15,4545,1015
1145,44,Video,0,2025-08-17,14,19,454,7
399,32,Newsletter,380,2023-04-05,5,1,4548,1543
3802,44,Newsletter,30,2024-01-22,17,12,4549,431
467,7,Social Media,208,2023-06-09,18,4,4551,1228
3613,4,Blog,84,2024-03-14,17,4,4552,493
3084,24,Newsletter,0,2025-09-10,9,4,455,5
246,30,Video,256,2024-03-06,20,5,4556,1277
4052,9,Social Media,142,2023-05-11,19,6,4559,1311
2504,11,Blog,0,2025-09-20,13,17,456,12
4021,10,Social Media,1,2025-07-26,5,16,456,28
1763,37,Social Media,303,2023-09-05,18,13,4562,960
2776,45,Blog,111,2023-04-04,12,20,4565,601
252,29,Social Media,0,2025-11-16,10,5,456,8
1089,25,Video,95,2024-08-15,12,14,4569,727
3904,17,Video,74,2024-01-18,10,5,4571,943
3496,39,Video,346,2023-12-15,4,14,4572,1088
1079,44,Video,3,2025-01-20,2,15,457,35
1376,38,Newsletter,96,2024-02-26,16,18,4573,622
2428,21,Blog,356,2023-04-12,18,20,4577,1951
4137,32,Newsletter,238,2023-05-08,11,4,4579,1985
3271,3,Newsletter,118,2023-08-30,8,6,4580,599
3662,13,Social Media,160,2024-02-23,15,14,4581,748
2314,33,Social Media,35,2024-01-31,8,3,4584,428
1902,13,Blog,87,2023-07-28,10,3,4584,907
3600,40,Video,19,2024-08-16,16,15,459,104
1156,26,Blog,129,2024-08-04,5,4,4591,872
626,15,Video,275,2024-05-22,3,5,4595,1068
3318,4,Video,136,2023-07-02,9,3,4596,792
3637,50,Social Media,59,2024-07-26,10,15,4597,495
4105,20,Newsletter,336,2023-09-26,1,12,4597,913
2328,42,Social Media,248,2023-07-12,18,14,4599,741
3552,3,Blog,151,2024-03-23,8,4,4600,515
3413,35,Blog,149,2023-05-20,1,19,4602,405
3971,36,Newsletter,221,2024-07-21,20,5,4603,925
2572,43,Video,425,2023-12-07,19,8,4606,1538
3430,34,Newsletter,0,2025-05-30,7,12,46,1
4316,26,Newsletter,0,2025-10-03,17,16,46,1
2080,36,Blog,282,2023-02-26,1,20,4610,1023
150,45,Social Media,85,2024-07-25,6,13,4611,373
158,17,Newsletter,207,2023-06-03,4,12,4613,1539
163,9,Video,233,2023-01-08,16,5,4613,1553
3455,11,Social Media,4,2024-02-24,12,3,461,35
1173,13,Blog,80,2024-05-10,18,14,4615,930
4359,33,Blog,5,2024-07-12,1,14,461,63
870,27,Social Media,135,2023-04-12,13,18,4620,591
4094,29,Newsletter,0,2025-08-31,10,15,462,14
3791,1,Blog,0,2025-07-08,1,11,462,16
3946,23,Newsletter,0,2025-11-01,5,15,462,22
3797,18,Social Media,59,2023-12-14,16,8,4622,384
1445,18,Blog,122,2023-12-17,17,12,4625,412
2028,17,Social Media,3,2024-05-01,11,18,462,55
958,3,Blog,89,2023-03-30,14,8,4626,525
2479,15,Video,511,2023-08-06,12,7,4627,1593
4432,15,Social Media,609,2023-01-20,13,12,4634,1614
2643,45,Newsletter,66,2024-05-06,13,19,4635,505
4499,46,Video,12,2024-11-02,20,19,463,63
773,7,Social Media,104,2024-06-22,19,14,4636,722
3766,37,Blog,89,2024-06-25,2,17,4639,683
2794,18,Video,195,2024-05-27,1,6,4639,812
838,21,Video,124,2024-06-27,9,18,4640,886
1438,40,Video,262,2024-01-23,16,11,4649,1173
4222,39,Newsletter,153,2024-06-28,9,4,4649,836
1115,29,Blog,0,2025-10-12,14,15,465,18
3551,29,Blog,32,2024-04-25,8,5,4653,292
2418,34,Video,120,2023-10-29,3,19,4653,764
41,8,Social Media,193,2024-06-01,2,12,4654,1083
1827,21,Video,5,2025-03-31,2,11,465,48
2369,27,Blog,96,2023-07-24,2,2,4655,857
2678,46,Newsletter,137,2024-05-22,9,18,4657,1189
4159,12,Video,194,2023-12-13,16,7,4658,938
2084,4,Social Media,205,2024-04-04,5,15,4661,1127
939,12,Social Media,196,2024-01-06,9,16,4662,1142
3019,44,Social Media,586,2023-03-12,20,3,4665,2159
3191,27,Blog,517,2023-06-18,19,19,4667,1554
4396,31,Newsletter,191,2023-10-06,4,20,4669,981
940,22,Newsletter,225,2023-03-08,7,8,4670,1542
2772,47,Social Media,533,2023-04-30,14,15,4671,1275
3433,45,Blog,1,2025-08-19,19,11,467,23
2326,16,Blog,1,2025-07-22,1,15,467,28
4300,41,Newsletter,308,2023-11-30,19,8,4680,1158
515,21,Newsletter,0,2025-09-13,17,3,468,11
3586,16,Video,122,2024-02-20,11,14,4681,455
414,28,Social Media,130,2024-02-06,9,3,4684,502
2083,22,Newsletter,208,2023-10-07,12,19,4685,752
2665,13,Newsletter,2,2025-05-20,12,4,469,45
2778,22,Newsletter,322,2023-12-04,6,8,4698,1278
927,32,Blog,401,2024-01-12,10,15,4699,1447
2901,26,Social Media,110,2023-02-11,12,13,4704,1076
2834,35,Newsletter,116,2024-06-05,16,2,4705,734
1052,15,Blog,234,2023-11-23,13,17,4707,812
4482,42,Blog,13,2024-07-11,10,10,470,98
1201,40,Social Media,155,2023-04-13,20,1,4710,668
842,46,Blog,200,2024-04-29,18,6,4712,1159
420,23,Blog,188,2023-10-30,1,13,4713,1086
3190,3,Newsletter,5,2023-06-22,9,19,471,54
3752,23,Video,0,2025-06-22,4,3,47,2
3980,46,Newsletter,153,2024-07-07,4,18,4720,929
1131,46,Blog,60,2023-09-08,4,13,4722,590
1953,47,Social Media,2,2024-03-17,13,11,472,35
1697,3,Newsletter,154,2023-07-03,16,1,4724,1111
3869,10,Social Media,110,2023-12-01,1,10,4724,578
3312,46,Video,161,2024-04-28,13,7,4724,863
4479,4,Social Media,56,2023-12-03,19,10,4727,359
1664,49,Blog,33,2024-01-11,15,1,473,135
2565,44,Newsletter,0,2025-10-13,10,4,473,20
264,35,Social Media,0,2025-07-20,16,10,473,23
3973,9,Newsletter,278,2023-09-18,7,1,4734,1221
4427,31,Social Media,460,2023-04-06,10,20,4734,1938
1118,3,Blog,262,2023-10-03,7,20,4734,933
2959,15,Newsletter,50,2024-05-08,11,2,4736,447
1616,2,Social Media,136,2023-12-17,11,7,4737,445
3735,39,Video,1,2024-10-03,9,19,474,28
3529,40,Video,439,2023-02-21,10,20,4743,1140
395,26,Video,681,2023-02-09,3,1,4746,2012
3615,25,Blog,135,2023-03-15,13,8,4746,604
1929,33,Video,235,2023-10-10,16,6,4748,1178
270,35,Newsletter,203,2023-04-17,20,1,4749,2069
2527,14,Newsletter,30,2023-07-14,19,10,474,96
3460,25,Newsletter,1,2025-02-13,9,3,475,37
4210,8,Blog,52,2024-03-14,9,7,4755,312
1753,47,Social Media,210,2024-03-07,17,2,4758,863
1063,6,Blog,260,2023-01-10,12,6,4761,1039
3042,33,Newsletter,176,2024-01-04,8,18,4761,652
1861,33,Social Media,0,2025-12-19,17,6,476,17
3157,27,Blog,139,2024-02-01,12,7,4762,478
3815,1,Video,50,2024-05-01,12,8,4762,564
4234,24,Social Media,99,2023-09-29,12,8,4763,530
3828,33,Video,188,2023-11-06,13,3,4766,528
3820,31,Newsletter,218,2023-03-21,2,6,4766,569
3468,31,Social Media,509,2023-03-06,20,3,4769,1811
4599,42,Social Media,0,2025-09-17,14,13,477,17
2333,44,Social Media,243,2023-11-10,12,4,4773,1646
2216,11,Video,71,2024-05-25,15,6,4773,590
2961,20,Social Media,3,2025-03-25,14,5,477,38
3144,14,Blog,302,2023-10-19,17,6,4774,1083
2660,31,Video,255,2023-10-18,9,6,4776,832
3479,30,Video,294,2023-01-31,9,9,4777,2084
351,24,Blog,4,2024-03-19,18,12,478,30
3232,45,Video,1,2025-03-16,18,16,478,39
2222,30,Video,95,2024-04-20,8,12,4786,612
2435,38,Video,112,2024-07-22,6,20,4791,745
1757,46,Video,0,2025-10-09,14,2,479,18
3651,13,Newsletter,165,2024-03-15,8,17,4795,859
1249,22,Newsletter,247,2023-10-22,15,18,4797,1033
2421,13,Newsletter,146,2023-12-31,8,6,4797,503
2060,20,Newsletter,266,2024-01-19,19,6,4801,1018
2590,11,Newsletter,88,2024-06-03,14,3,4801,846
3577,7,Newsletter,282,2023-11-21,14,3,4803,1133
2159,5,Video,186,2024-06-09,12,1,4803,967
2057,5,Newsletter,11,2024-04-21,12,3,480,56
1773,32,Video,0,2025-12-14,8,19,480,6
1130,11,Newsletter,12,2024-08-09,4,2,480,60
4055,42,Video,0,2025-05-18,11,19,48,1
4444,27,Newsletter,0,2025-10-08,15,7,481,10
1108,3,Newsletter,57,2024-07-13,9,12,4811,250
3747,6,Newsletter,0,2025-08-17,6,19,481,14
1707,15,Newsletter,2,2025-05-24,12,13,481,38
306,26,Blog,0,2025-10-27,16,10,48,2
3510,20,Newsletter,1,2025-03-20,14,9,482,19
678,32,Newsletter,1,2025-05-23,9,1,483,19
1791,37,Video,150,2024-01-21,12,8,4835,872
2824,10,Social Media,81,2024-07-12,17,12,4836,529
2453,37,Social Media,0,2025-11-11,20,8,483,7
778,27,Newsletter,3,2024-09-14,4,10,483,70
2104,4,Blog,163,2023-01-29,3,9,4839,628
3915,13,Blog,406,2023-10-09,20,9,4840,1434
1218,21,Video,779,2023-04-26,11,6,4840,1780
3438,21,Newsletter,0,2025-10-17,6,20,484,14
3674,4,Video,0,2025-09-29,13,15,484,20
1164,15,Newsletter,248,2023-12-25,15,15,4842,988
3562,28,Social Media,76,2024-05-23,1,8,4846,304
4531,10,Blog,316,2023-06-23,15,16,4851,1250
3867,38,Newsletter,194,2024-01-02,14,12,4860,1560
4182,35,Video,0,2025-09-12,20,8,486,20
4537,31,Newsletter,229,2024-04-25,4,18,4862,1078
3526,36,Social Media,0,2025-10-30,10,13,486,23
3712,49,Blog,108,2024-07-01,5,2,4866,950
2409,2,Blog,131,2023-12-26,6,2,4867,454
705,25,Newsletter,83,2024-04-02,4,3,4873,539
1702,46,Video,196,2024-06-29,13,4,4874,986
25,33,Newsletter,0,2025-11-17,6,10,487,5
1214,5,Video,106,2023-11-11,13,8,4875,1239
444,47,Blog,2,2025-01-22,8,20,487,57
638,11,Newsletter,42,2024-04-27,2,3,4879,452
2995,24,Newsletter,494,2023-04-01,8,3,4880,1114
39,24,Video,373,2023-09-02,11,11,4881,1204
1039,27,Newsletter,0,2025-12-16,18,2,488,14
2921,3,Social Media,0,2025-11-24,10,2,488,15
2886,33,Newsletter,78,2023-06-29,5,16,4881,553
4082,28,Blog,0,2025-09-14,2,18,488,18
4597,40,Newsletter,144,2024-06-24,18,17,4882,724
2581,22,Blog,116,2024-03-02,17,13,4882,817
545,1,Social Media,221,2024-05-14,15,14,4882,924
1050,3,Video,0,2025-10-05,15,8,488,8
2563,21,Blog,546,2023-03-20,13,19,4889,2067
1951,21,Blog,165,2024-01-06,7,1,4890,1495
597,41,Video,211,2023-03-12,11,14,4890,632
3513,25,Social Media,25,2023-05-07,10,20,489,209
2044,28,Social Media,46,2024-01-30,12,10,4893,591
731,4,Video,13,2024-11-07,19,2,489,79
368,8,Video,185,2024-04-16,15,8,4897,982
2203,7,Video,393,2023-05-06,13,14,4900,1170
2759,38,Blog,1,2025-07-08,16,17,490,33
1809,16,Video,1,2025-06-14,1,7,490,40
2534,43,Video,0,2025-12-11,6,17,490,6
3602,23,Social Media,85,2023-05-11,5,2,4909,525
4014,44,Blog,146,2024-06-21,15,11,4918,1047
2601,40,Video,235,2024-03-08,10,9,4919,1253
3469,17,Video,19,2024-02-25,20,3,491,99
3401,49,Video,263,2024-06-05,17,8,4924,1057
1072,7,Blog,383,2023-02-26,18,8,4927,1761
4240,22,Video,95,2023-10-24,10,18,4928,698
1046,50,Blog,99,2024-06-03,11,2,4931,990
3670,32,Video,257,2024-02-09,12,1,4934,852
4192,48,Video,3,2024-12-10,20,5,493,50
2255,14,Social Media,4,2024-12-02,12,6,493,51
3012,33,Blog,437,2023-10-26,9,6,4937,1729
216,32,Video,234,2023-08-06,4,17,4938,1068
1514,38,Blog,230,2023-02-22,15,15,4938,1467
2597,37,Blog,0,2024-12-13,4,10,49,4
3392,6,Blog,140,2024-03-19,6,20,4948,1071
1417,30,Video,467,2023-07-05,11,8,4952,1314
2980,21,Newsletter,128,2023-12-08,15,1,4952,1324
4100,44,Video,2,2025-02-12,13,13,495,39
232,38,Video,105,2023-09-09,8,8,4956,495
2956,17,Video,446,2023-07-16,11,20,4958,1593
4511,36,Social Media,0,2025-11-13,2,4,496,11
1121,38,Newsletter,262,2024-03-10,8,15,4963,928
1956,41,Blog,6,2025-01-05,7,8,496,45
3677,10,Newsletter,188,2024-03-08,5,14,4969,903
4570,12,Newsletter,108,2024-05-12,10,16,4970,1172
1081,25,Video,371,2023-02-08,15,5,4970,869
1110,19,Blog,0,2025-09-23,2,6,497,17
324,15,Newsletter,2,2025-06-05,3,12,497,40
468,7,Social Media,92,2023-09-09,15,20,4974,408
532,44,Video,0,2025-12-28,15,13,498,20
2364,24,Blog,173,2023-04-10,17,19,4984,605
4407,4,Newsletter,5,2024-10-30,6,16,498,74
331,28,Social Media,3,2025-04-25,2,12,499,28
2733,31,Video,57,2024-06-30,5,13,4995,939
1945,28,Newsletter,121,2024-04-14,11,8,4996,1341
2770,1,Newsletter,198,2023-01-13,15,6,4998,640
2430,11,Social Media,14,2024-08-17,8,10,499,94
2460,44,Social Media,1,2025-08-09,12,17,500,28
1255,48,Blog,192,2023-12-29,19,4,5004,1271
3876,36,Video,501,2023-09-22,19,9,5008,1822
3968,7,Video,27,2024-04-29,16,11,5010,481
197,20,Video,172,2023-12-31,4,11,5012,1452
2368,38,Social Media,227,2024-02-10,13,10,5012,1462
3908,11,Newsletter,117,2023-09-12,15,10,5012,478
1694,23,Newsletter,69,2023-11-28,16,20,5017,718
1094,24,Newsletter,151,2023-07-23,19,20,5018,1011
1888,15,Video,0,2025-12-18,17,10,50,2
2992,30,Blog,154,2024-03-31,12,4,5020,1050
476,11,Blog,293,2024-05-19,10,7,5021,1098
3390,33,Video,2,2025-06-11,4,16,502,36
1336,31,Blog,162,2024-05-05,2,15,5023,788
2241,48,Newsletter,95,2024-04-17,10,4,5027,819
902,49,Video,68,2024-06-05,2,5,5029,963
1981,40,Blog,10,2024-06-09,6,8,503,50
2260,30,Video,12,2024-10-19,18,18,503,80
2671,32,Newsletter,0,2025-04-29,11,17,504,23
1200,36,Video,2,2025-04-10,19,15,504,45
3751,29,Social Media,105,2024-03-29,7,15,5045,792
2450,14,Social Media,68,2024-03-20,18,11,5056,462
3636,18,Social Media,275,2023-05-31,9,1,5058,921
3317,21,Blog,191,2023-01-05,14,20,5060,576
4250,40,Video,735,2023-01-27,3,13,5061,1573
273,10,Blog,60,2023-11-11,9,19,506,175
3925,15,Newsletter,376,2023-06-18,5,10,5064,1825
4027,31,Video,146,2024-01-20,17,15,5065,728
4065,6,Social Media,0,2025-12-08,6,16,506,9
174,16,Social Media,27,2024-05-16,3,18,5073,312
4179,23,Newsletter,4,2025-03-22,17,12,507,36
1768,30,Video,397,2024-02-03,5,14,5074,1437
4089,28,Social Media,36,2024-03-21,13,12,5078,372
1165,27,Newsletter,0,2025-11-24,6,6,508,10
1742,36,Video,64,2023-01-23,1,20,508,139
509,40,Social Media,34,2023-08-13,14,6,508,147
3366,6,Newsletter,1,2025-05-12,3,14,508,28
636,21,Social Media,216,2024-03-06,2,13,5083,781
2775,17,Blog,276,2024-04-22,1,11,5086,1337
3782,8,Video,151,2023-03-20,1,2,5093,938
4541,16,Newsletter,325,2024-04-19,11,12,5096,1243
3986,23,Newsletter,195,2023-09-18,17,3,5097,848
1913,28,Newsletter,0,2025-07-09,4,7,509,9
3470,14,Blog,65,2024-04-08,8,18,5099,652
1292,1,Video,95,2024-04-30,1,7,5100,528
753,15,Newsletter,0,2025-10-10,19,14,510,11
3898,46,Social Media,62,2024-03-18,15,19,5101,1019
1365,31,Newsletter,0,2025-09-29,6,15,510,7
1128,17,Newsletter,506,2023-08-04,17,17,5109,1351
4228,32,Video,0,2025-10-18,10,7,511,16
1451,16,Video,1052,2023-01-16,14,19,5115,2329
5,16,Newsletter,306,2024-02-21,6,15,5116,1524
2681,48,Blog,0,2025-09-03,7,19,512,17
1166,6,Video,0,2025-10-15,3,11,512,18
691,40,Blog,694,2023-01-28,18,9,5123,2062
3780,46,Blog,327,2023-09-06,6,3,5124,1016
2538,7,Blog,307,2024-01-06,20,20,5128,1485
2970,43,Blog,95,2024-05-13,20,4,5129,390
2573,49,Blog,145,2023-12-01,5,1,5130,1234
782,26,Social Media,307,2023-03-01,20,4,5130,663
151,30,Blog,299,2024-05-30,1,12,5131,1303
2891,19,Newsletter,68,2023-12-17,2,2,5133,857
2568,40,Social Media,3,2025-05-08,3,1,513,42
3230,37,Blog,4,2025-04-18,4,4,513,48
1435,43,Blog,40,2024-06-09,5,19,5138,285
3151,24,Social Media,134,2023-09-09,2,1,5139,450
3070,9,Newsletter,192,2024-03-10,13,16,5140,991
1303,3,Newsletter,90,2024-06-12,14,6,5143,603
436,40,Newsletter,5,2024-09-14,4,8,514,47
67,29,Newsletter,176,2024-06-10,2,19,5147,788
1794,25,Video,277,2024-04-21,9,8,5150,1425
2051,38,Video,320,2023-03-28,5,3,5150,1458
1023,27,Blog,1,2025-04-16,9,7,515,17
1783,16,Newsletter,436,2023-08-29,11,14,5153,1276
1540,32,Newsletter,156,2024-04-05,14,2,5156,903
4284,41,Social Media,134,2024-01-17,12,14,5159,502
1909,23,Social Media,171,2023-12-31,12,15,5160,657
2300,50,Video,75,2024-01-26,16,12,5160,981
2132,41,Social Media,1,2025-07-21,2,11,516,20
2190,6,Newsletter,94,2023-10-11,6,6,5162,961
1920,4,Newsletter,112,2024-04-17,8,8,5164,655
92,35,Video,3,2025-05-21,3,8,516,49
372,37,Newsletter,271,2024-02-12,3,2,5168,1366
2599,25,Blog,347,2023-10-18,8,18,5168,969
4244,50,Social Media,156,2024-03-30,9,20,5170,541
818,13,Newsletter,0,2025-10-17,5,12,517,14
3836,7,Blog,1,2025-06-20,12,17,517,16
2134,23,Social Media,283,2023-01-11,19,12,5173,1033
1475,27,Video,628,2023-03-27,7,7,5173,2073
456,21,Video,0,2025-09-10,8,14,518,13
3431,13,Blog,33,2023-03-26,16,10,518,184
2164,16,Social Media,9,2024-08-17,3,1,518,57
4084,35,Blog,144,2023-06-19,4,5,5185,727
4278,37,Blog,165,2024-02-14,19,12,5199,1229
3313,4,Social Media,0,2025-07-14,19,19,52,0
1864,9,Blog,166,2023-12-10,6,20,5207,1548
2930,17,Newsletter,50,2024-02-02,19,6,5213,486
1490,2,Social Media,7,2024-09-04,7,2,521,40
205,18,Newsletter,253,2023-02-28,13,1,5215,741
398,27,Blog,0,2025-09-17,12,20,522,21
2823,42,Video,0,2025-10-07,6,14,522,24
23,21,Newsletter,4,2024-12-27,8,18,522,43
2981,8,Video,105,2024-01-08,8,16,5240,751
4310,15,Video,0,2025-12-03,10,6,524,24
4312,49,Newsletter,181,2023-05-04,5,4,5247,1668
374,24,Blog,333,2024-04-15,10,15,5248,1210
3664,46,Social Media,280,2024-05-18,15,11,5249,1106
65,3,Blog,30,2023-10-05,14,12,524,94
793,9,Video,121,2023-10-11,11,15,5250,1274
3284,15,Blog,251,2023-04-21,1,13,5253,1979
1473,49,Social Media,243,2023-01-31,10,5,5260,914
2124,7,Blog,42,2023-04-28,6,4,526,170
897,36,Social Media,305,2023-12-29,9,3,5263,933
3266,19,Newsletter,258,2023-11-23,15,4,5264,1398
4072,39,Social Media,112,2023-04-25,12,5,5266,716
4391,44,Social Media,178,2023-10-09,1,14,5270,666
809,2,Social Media,151,2023-10-05,3,13,5275,516
2549,27,Social Media,72,2023-10-24,1,18,5278,472
2377,50,Social Media,0,2025-09-08,3,13,527,9
3241,18,Blog,9,2024-07-15,4,13,527,97
2,48,Blog,114,2023-03-28,18,20,5280,532
3769,38,Blog,0,2025-10-13,3,14,529,22
721,11,Newsletter,99,2024-04-15,5,7,5297,398
3419,45,Social Media,338,2023-12-20,16,14,5299,1281
3290,49,Social Media,320,2023-11-18,16,20,5302,974
4225,45,Newsletter,1,2025-07-26,20,13,530,32
3448,14,Blog,7,2024-09-09,6,17,530,39
2919,45,Blog,796,2023-01-28,9,10,5305,1982
2882,8,Social Media,126,2024-04-22,1,12,5305,495
840,30,Social Media,4,2024-12-10,9,1,530,58
1349,5,Social Media,8,2024-11-18,16,9,530,78
4378,44,Newsletter,302,2024-04-26,13,10,5308,1121
754,27,Video,249,2024-03-01,13,1,5309,1185
4153,13,Newsletter,115,2024-04-07,15,3,5311,636
1174,11,Social Media,480,2023-02-20,3,5,5312,1684
2899,8,Social Media,167,2023-11-22,2,5,5316,1296
508,50,Video,213,2024-02-03,7,13,5316,836
1918,4,Social Media,136,2023-12-29,2,12,5318,662
2743,7,Newsletter,0,2025-10-20,6,10,53,2
1775,9,Newsletter,0,2025-09-26,15,17,532,20
3362,41,Video,718,2023-01-21,7,1,5323,2137
2883,31,Video,393,2023-06-10,20,8,5326,2157
1248,36,Newsletter,511,2023-08-14,12,9,5340,1990
3813,11,Video,0,2025-12-19,15,10,534,15
2346,17,Social Media,2,2025-06-22,18,4,534,27
3420,31,Newsletter,222,2023-01-28,5,12,5343,1124
3054,49,Blog,216,2024-03-05,11,18,5345,962
786,45,Social Media,930,2023-04-16,19,13,5347,2378
4036,2,Blog,1,2025-05-05,6,16,535,45
3649,4,Blog,18,2023-12-19,13,16,536,156
268,23,Social Media,235,2023-01-30,3,12,5367,1627
2494,49,Social Media,766,2023-08-25,2,7,5368,2010
1472,46,Social Media,608,2023-01-15,3,12,5369,2089
2410,35,Social Media,434,2024-01-22,16,15,5372,1685
4053,32,Newsletter,179,2024-01-30,2,9,5376,1370
996,47,Social Media,146,2024-03-22,4,12,5378,556
2031,15,Social Media,25,2024-06-05,16,1,537,96
2427,36,Video,311,2024-01-08,19,17,5382,1091
3262,35,Video,484,2023-11-15,5,4,5382,1694
1242,12,Blog,2,2025-06-10,9,8,538,31
819,23,Video,200,2023-03-01,14,18,5386,732
3286,30,Blog,471,2023-03-14,12,15,5387,1664
4281,10,Video,272,2024-01-28,8,6,5388,954
542,50,Newsletter,0,2025-09-03,8,9,539,13
1038,3,Video,1,2025-04-01,20,13,539,27
4008,36,Video,833,2023-03-15,18,3,5393,2008
1223,2,Newsletter,8,2024-06-30,16,5,539,38
2765,15,Social Media,858,2023-03-22,4,6,5396,2422
3860,37,Blog,17,2024-04-02,10,4,539,68
2663,11,Social Media,414,2023-04-03,13,20,5396,910
1183,48,Video,0,2025-12-23,6,13,540,23
3578,32,Blog,502,2023-01-30,12,19,5403,1419
3053,13,Social Media,257,2023-09-12,14,13,5403,937
1803,36,Social Media,271,2023-03-05,17,8,5407,2398
676,25,Social Media,0,2025-07-11,19,8,54,1
2721,45,Social Media,530,2023-07-31,14,5,5413,1394
3875,7,Blog,0,2025-09-12,18,8,54,2
1672,13,Video,137,2023-07-19,1,17,5421,1005
3014,32,Social Media,0,2025-11-20,7,1,542,19
1898,14,Blog,2,2025-03-22,19,7,542,33
934,37,Blog,595,2023-02-01,17,3,5428,1692
674,29,Social Media,774,2023-01-11,15,10,5429,2104
411,3,Blog,503,2024-01-13,20,12,5430,1637
104,25,Social Media,133,2023-09-24,11,12,5433,892
4502,31,Blog,33,2024-01-03,16,1,5441,417
3843,27,Blog,61,2024-04-26,11,3,5442,418
2306,18,Blog,286,2023-05-09,14,12,5444,817
4559,47,Video,253,2024-05-03,15,7,5448,1134
3985,31,Social Media,22,2023-12-08,3,6,545,117
3487,31,Blog,421,2023-09-18,16,18,5451,2029
1382,50,Newsletter,0,2025-09-10,13,18,545,14
3628,33,Newsletter,312,2023-01-23,12,12,5453,1589
4000,24,Video,271,2023-10-24,19,4,5455,794
4415,12,Video,6,2024-04-30,17,20,545,63
3027,4,Newsletter,0,2025-09-21,1,20,545,7
602,1,Blog,203,2023-06-25,7,14,5457,639
2888,17,Video,333,2023-02-26,1,17,5458,2431
450,1,Social Media,332,2023-04-19,20,15,5462,1685
